Value,ConditionName,Measure
3050.5,STORY,MEDIAN_RT
0.75,STORY,ACC
8.5,STORY,AVG_DIFFICULTY_LEVEL
3705.0,MATH,MEDIAN_RT
0.636363636364,MATH,ACC
1.5,MATH,AVG_DIFFICULTY_LEVEL
