10.555	2.5	1
13.128	2.5	1
18.259	2.5	1
20.831	2.5	1
23.39	2.5	1
25.949	2.5	1
28.508	2.5	1
33.626	2.5	1
38.691	2.5	1
41.263	2.5	1
43.835	2.5	1
48.98	2.5	1
54.124	2.5	1
56.697	2.5	1
59.269	2.5	1
61.841	2.5	1
81.9	2.5	1
84.459	2.5	1
87.018	2.5	1
89.577	2.5	1
92.136	2.5	1
97.254	2.5	1
102.371	2.5	1
104.93	2.5	1
112.541	2.5	1
115.1	2.5	1
117.659	2.5	1
120.231	2.5	1
122.79	2.5	1
125.349	2.5	1
127.908	2.5	1
130.467	2.5	1
133.026	2.5	1
153.084	2.5	1
155.657	2.5	1
158.229	2.5	1
160.801	2.5	1
163.373	2.5	1
165.946	2.5	1
168.505	2.5	1
171.077	2.5	1
173.636	2.5	1
176.208	2.5	1
181.273	2.5	1
183.845	2.5	1
186.417	2.5	1
188.99	2.5	1
191.562	2.5	1
194.134	2.5	1
196.707	2.5	1
199.279	2.5	1
201.851	2.5	1
204.423	2.5	1
227.041	2.5	1
229.6	2.5	1
232.159	2.5	1
234.718	2.5	1
237.277	2.5	1
239.836	2.5	1
242.395	2.5	1
244.954	2.5	1
247.513	2.5	1
255.149	2.5	1
257.722	2.5	1
260.294	2.5	1
262.854	2.5	1
265.412	2.5	1
267.984	2.5	1
270.557	2.5	1
273.116	2.5	1
275.688	2.5	1
