Value,ConditionName,Measure
1.0,0BK_BODY,ACC
1.0,0BK_BODY,ACC_TARGET
1.0,0BK_BODY,ACC_NONTARGET
1.0,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
1.0,0BK_FACE,ACC_NONTARGET
1.0,0BK_PLACE,ACC
1.0,0BK_PLACE,ACC_TARGET
1.0,0BK_PLACE,ACC_NONTARGET
1.0,0BK_TOOL,ACC
1.0,0BK_TOOL,ACC_TARGET
1.0,0BK_TOOL,ACC_NONTARGET
749.5,0BK_BODY,MEDIAN_RT
821.0,0BK_BODY,MEDIAN_RT_TARGET
722.5,0BK_BODY,MEDIAN_RT_NONTARGET
625.0,0BK_FACE,MEDIAN_RT
595.5,0BK_FACE,MEDIAN_RT_TARGET
639.5,0BK_FACE,MEDIAN_RT_NONTARGET
638.5,0BK_PLACE,MEDIAN_RT
600.0,0BK_PLACE,MEDIAN_RT_TARGET
714.5,0BK_PLACE,MEDIAN_RT_NONTARGET
692.5,0BK_TOOL,MEDIAN_RT
978.5,0BK_TOOL,MEDIAN_RT_TARGET
692.5,0BK_TOOL,MEDIAN_RT_NONTARGET
0.75,2BK_BODY,ACC
0.5,2BK_BODY,ACC_TARGET
0.833333333333,2BK_BODY,ACC_NONTARGET
1.0,2BK_FACE,ACC
1.0,2BK_FACE,ACC_TARGET
1.0,2BK_FACE,ACC_NONTARGET
1.0,2BK_PLACE,ACC
1.0,2BK_PLACE,ACC_TARGET
1.0,2BK_PLACE,ACC_NONTARGET
1.0,2BK_TOOL,ACC
1.0,2BK_TOOL,ACC_TARGET
1.0,2BK_TOOL,ACC_NONTARGET
1057.0,2BK_BODY,MEDIAN_RT
797.0,2BK_BODY,MEDIAN_RT_TARGET
1097.0,2BK_BODY,MEDIAN_RT_NONTARGET
879.5,2BK_FACE,MEDIAN_RT
855.0,2BK_FACE,MEDIAN_RT_TARGET
930.5,2BK_FACE,MEDIAN_RT_NONTARGET
915.5,2BK_PLACE,MEDIAN_RT
852.5,2BK_PLACE,MEDIAN_RT_TARGET
925.5,2BK_PLACE,MEDIAN_RT_NONTARGET
905.5,2BK_TOOL,MEDIAN_RT
785.5,2BK_TOOL,MEDIAN_RT_TARGET
905.5,2BK_TOOL,MEDIAN_RT_NONTARGET
