Value,ConditionName,Measure
0.5625,REWARD,PROP_LARGER
0.4375,REWARD,PROP_SMALLER
0.0,REWARD,PROP_NLR
0.375,PUNISH,PROP_LARGER
0.625,PUNISH,PROP_SMALLER
0.0,PUNISH,PROP_NLR
325.0,REWARD,MEDIAN_RT_LARGER
317.0,REWARD,MEDIAN_RT_SMALLER
268.0,PUNISH,MEDIAN_RT_LARGER
330.0,PUNISH,MEDIAN_RT_SMALLER
