10.556	2.5	1
13.115	2.5	1
15.674	2.5	1
18.246	2.5	1
20.806	2.5	1
23.391	2.5	1
25.95	2.5	1
28.509	2.5	1
31.068	2.5	1
33.627	2.5	1
38.691	2.5	1
41.251	2.5	1
43.809	2.5	1
46.368	2.5	1
48.927	2.5	1
51.486	2.5	1
54.058	2.5	1
56.618	2.5	1
59.177	2.5	1
61.735	2.5	1
81.807	2.5	1
84.379	2.5	1
86.951	2.5	1
89.524	2.5	1
92.096	2.5	1
94.668	2.5	1
97.24	2.5	1
99.813	2.5	1
102.385	2.5	1
104.957	2.5	1
110.008	2.5	1
112.568	2.5	1
115.126	2.5	1
117.686	2.5	1
120.244	2.5	1
122.803	2.5	1
125.362	2.5	1
127.921	2.5	1
130.48	2.5	1
133.039	2.5	1
153.111	2.5	1
155.683	2.5	1
158.242	2.5	1
160.814	2.5	1
163.373	2.5	1
165.932	2.5	1
168.492	2.5	1
171.063	2.5	1
173.623	2.5	1
176.181	2.5	1
181.246	2.5	1
183.818	2.5	1
186.39	2.5	1
188.963	2.5	1
191.535	2.5	1
194.107	2.5	1
196.679	2.5	1
199.265	2.5	1
201.837	2.5	1
204.423	2.5	1
224.508	2.5	1
227.094	2.5	1
229.666	2.5	1
232.238	2.5	1
234.81	2.5	1
237.396	2.5	1
239.968	2.5	1
242.554	2.5	1
245.126	2.5	1
247.712	2.5	1
252.79	2.5	1
255.362	2.5	1
257.934	2.5	1
260.506	2.5	1
263.079	2.5	1
265.651	2.5	1
268.223	2.5	1
270.809	2.5	1
273.381	2.5	1
275.953	2.5	1
