Value,ConditionName,Measure
2753.0,STORY,MEDIAN_RT
1.0,STORY,ACC
11.0,STORY,AVG_DIFFICULTY_LEVEL
3288.5,MATH,MEDIAN_RT
0.9,MATH,ACC
1.5,MATH,AVG_DIFFICULTY_LEVEL
