38.651	2.5	1
41.21	2.5	1
43.769	2.5	1
46.328	2.5	1
48.887	2.5	1
51.446	2.5	1
54.005	2.5	1
56.564	2.5	1
59.122	2.5	1
61.681	2.5	1
109.955	2.5	1
112.514	2.5	1
115.073	2.5	1
117.632	2.5	1
120.19	2.5	1
122.749	2.5	1
125.308	2.5	1
127.867	2.5	1
130.426	2.5	1
132.985	2.5	1
224.361	2.5	1
226.933	2.5	1
229.505	2.5	1
232.078	2.5	1
234.65	2.5	1
237.222	2.5	1
239.794	2.5	1
242.367	2.5	1
244.939	2.5	1
247.511	2.5	1
252.576	2.5	1
255.148	2.5	1
257.72	2.5	1
260.293	2.5	1
262.865	2.5	1
265.437	2.5	1
268.01	2.5	1
270.582	2.5	1
273.154	2.5	1
275.726	2.5	1
