Value,ConditionName,Measure
0.9,0BK_BODY,ACC
1.0,0BK_BODY,ACC_TARGET
0.875,0BK_BODY,ACC_NONTARGET
0.9,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
0.875,0BK_FACE,ACC_NONTARGET
0.7,0BK_PLACE,ACC
0.0,0BK_PLACE,ACC_TARGET
0.875,0BK_PLACE,ACC_NONTARGET
0.7,0BK_TOOL,ACC
1.0,0BK_TOOL,ACC_TARGET
0.625,0BK_TOOL,ACC_NONTARGET
1063.0,0BK_BODY,MEDIAN_RT
1437.5,0BK_BODY,MEDIAN_RT_TARGET
950.0,0BK_BODY,MEDIAN_RT_NONTARGET
790.0,0BK_FACE,MEDIAN_RT
852.5,0BK_FACE,MEDIAN_RT_TARGET
790.0,0BK_FACE,MEDIAN_RT_NONTARGET
899.0,0BK_PLACE,MEDIAN_RT
nan,0BK_PLACE,MEDIAN_RT_TARGET
899.0,0BK_PLACE,MEDIAN_RT_NONTARGET
1053.0,0BK_TOOL,MEDIAN_RT
1203.0,0BK_TOOL,MEDIAN_RT_TARGET
789.0,0BK_TOOL,MEDIAN_RT_NONTARGET
0.625,2BK_BODY,ACC
0.5,2BK_BODY,ACC_TARGET
0.666666666667,2BK_BODY,ACC_NONTARGET
0.75,2BK_FACE,ACC
1.0,2BK_FACE,ACC_TARGET
0.666666666667,2BK_FACE,ACC_NONTARGET
0.875,2BK_PLACE,ACC
1.0,2BK_PLACE,ACC_TARGET
0.833333333333,2BK_PLACE,ACC_NONTARGET
0.875,2BK_TOOL,ACC
1.0,2BK_TOOL,ACC_TARGET
0.833333333333,2BK_TOOL,ACC_NONTARGET
1662.0,2BK_BODY,MEDIAN_RT
1706.0,2BK_BODY,MEDIAN_RT_TARGET
1499.0,2BK_BODY,MEDIAN_RT_NONTARGET
1086.5,2BK_FACE,MEDIAN_RT
1110.5,2BK_FACE,MEDIAN_RT_TARGET
1086.5,2BK_FACE,MEDIAN_RT_NONTARGET
890.0,2BK_PLACE,MEDIAN_RT
683.5,2BK_PLACE,MEDIAN_RT_TARGET
890.0,2BK_PLACE,MEDIAN_RT_NONTARGET
882.0,2BK_TOOL,MEDIAN_RT
773.5,2BK_TOOL,MEDIAN_RT_TARGET
1032.0,2BK_TOOL,MEDIAN_RT_NONTARGET
