Value,ConditionName,Measure
1.0,0BK_BODY,ACC
1.0,0BK_BODY,ACC_TARGET
1.0,0BK_BODY,ACC_NONTARGET
1.0,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
1.0,0BK_FACE,ACC_NONTARGET
1.0,0BK_PLACE,ACC
1.0,0BK_PLACE,ACC_TARGET
1.0,0BK_PLACE,ACC_NONTARGET
0.9,0BK_TOOL,ACC
0.5,0BK_TOOL,ACC_TARGET
1.0,0BK_TOOL,ACC_NONTARGET
554.5,0BK_BODY,MEDIAN_RT
548.0,0BK_BODY,MEDIAN_RT_TARGET
554.5,0BK_BODY,MEDIAN_RT_NONTARGET
516.5,0BK_FACE,MEDIAN_RT
577.5,0BK_FACE,MEDIAN_RT_TARGET
492.5,0BK_FACE,MEDIAN_RT_NONTARGET
608.5,0BK_PLACE,MEDIAN_RT
539.0,0BK_PLACE,MEDIAN_RT_TARGET
625.5,0BK_PLACE,MEDIAN_RT_NONTARGET
758.0,0BK_TOOL,MEDIAN_RT
854.0,0BK_TOOL,MEDIAN_RT_TARGET
749.0,0BK_TOOL,MEDIAN_RT_NONTARGET
0.875,2BK_BODY,ACC
1.0,2BK_BODY,ACC_TARGET
0.833333333333,2BK_BODY,ACC_NONTARGET
0.875,2BK_FACE,ACC
0.5,2BK_FACE,ACC_TARGET
1.0,2BK_FACE,ACC_NONTARGET
1.0,2BK_PLACE,ACC
1.0,2BK_PLACE,ACC_TARGET
1.0,2BK_PLACE,ACC_NONTARGET
1.0,2BK_TOOL,ACC
1.0,2BK_TOOL,ACC_TARGET
1.0,2BK_TOOL,ACC_NONTARGET
751.0,2BK_BODY,MEDIAN_RT
731.5,2BK_BODY,MEDIAN_RT_TARGET
855.0,2BK_BODY,MEDIAN_RT_NONTARGET
512.0,2BK_FACE,MEDIAN_RT
630.0,2BK_FACE,MEDIAN_RT_TARGET
509.5,2BK_FACE,MEDIAN_RT_NONTARGET
738.0,2BK_PLACE,MEDIAN_RT
746.0,2BK_PLACE,MEDIAN_RT_TARGET
738.0,2BK_PLACE,MEDIAN_RT_NONTARGET
575.0,2BK_TOOL,MEDIAN_RT
770.5,2BK_TOOL,MEDIAN_RT_TARGET
513.5,2BK_TOOL,MEDIAN_RT_NONTARGET
