10.595	2.5	1
13.181	2.5	1
18.339	2.5	1
20.925	2.5	1
23.51	2.5	1
26.069	2.5	1
28.655	2.5	1
31.214	2.5	1
38.851	2.5	1
41.423	2.5	1
44.009	2.5	1
46.607	2.5	1
49.18	2.5	1
51.752	2.5	1
54.338	2.5	1
56.91	2.5	1
59.482	2.5	1
62.068	2.5	1
82.166	2.5	1
84.765	2.5	1
87.351	2.5	1
89.91	2.5	1
92.469	2.5	1
95.028	2.5	1
100.213	2.5	1
102.771	2.5	1
105.357	2.5	1
110.408	2.5	1
112.994	2.5	1
115.58	2.5	1
118.179	2.5	1
120.751	2.5	1
123.336	2.5	1
125.895	2.5	1
128.454	2.5	1
131.013	2.5	1
133.599	2.5	1
153.698	2.5	1
156.27	2.5	1
158.856	2.5	1
161.428	2.5	1
164.013	2.5	1
166.599	2.5	1
169.171	2.5	1
171.757	2.5	1
174.329	2.5	1
176.902	2.5	1
181.993	2.5	1
184.592	2.5	1
187.164	2.5	1
189.75	2.5	1
192.322	2.5	1
194.894	2.5	1
197.48	2.5	1
200.052	2.5	1
202.651	2.5	1
205.25	2.5	1
225.335	2.5	1
227.921	2.5	1
230.48	2.5	1
233.066	2.5	1
235.665	2.5	1
238.25	2.5	1
240.809	2.5	1
243.368	2.5	1
245.927	2.5	1
248.486	2.5	1
253.564	2.5	1
256.136	2.5	1
258.722	2.5	1
261.308	2.5	1
263.867	2.5	1
266.426	2.5	1
269.011	2.5	1
271.623	2.5	1
274.196	2.5	1
276.795	2.5	1
