Value,ConditionName,Measure
0.5,0BK_BODY,ACC
1.0,0BK_BODY,ACC_TARGET
0.375,0BK_BODY,ACC_NONTARGET
0.7,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
0.625,0BK_FACE,ACC_NONTARGET
0.4,0BK_PLACE,ACC
0.5,0BK_PLACE,ACC_TARGET
0.375,0BK_PLACE,ACC_NONTARGET
0.6,0BK_TOOL,ACC
0.5,0BK_TOOL,ACC_TARGET
0.625,0BK_TOOL,ACC_NONTARGET
1156.0,0BK_BODY,MEDIAN_RT
1384.5,0BK_BODY,MEDIAN_RT_TARGET
1122.0,0BK_BODY,MEDIAN_RT_NONTARGET
736.0,0BK_FACE,MEDIAN_RT
684.5,0BK_FACE,MEDIAN_RT_TARGET
878.0,0BK_FACE,MEDIAN_RT_NONTARGET
780.0,0BK_PLACE,MEDIAN_RT
669.0,0BK_PLACE,MEDIAN_RT_TARGET
891.0,0BK_PLACE,MEDIAN_RT_NONTARGET
852.0,0BK_TOOL,MEDIAN_RT
601.0,0BK_TOOL,MEDIAN_RT_TARGET
856.0,0BK_TOOL,MEDIAN_RT_NONTARGET
0.75,2BK_BODY,ACC
1.0,2BK_BODY,ACC_TARGET
0.666666666667,2BK_BODY,ACC_NONTARGET
0.75,2BK_FACE,ACC
1.0,2BK_FACE,ACC_TARGET
0.666666666667,2BK_FACE,ACC_NONTARGET
0.625,2BK_PLACE,ACC
1.0,2BK_PLACE,ACC_TARGET
0.5,2BK_PLACE,ACC_NONTARGET
0.75,2BK_TOOL,ACC
1.0,2BK_TOOL,ACC_TARGET
0.666666666667,2BK_TOOL,ACC_NONTARGET
1228.5,2BK_BODY,MEDIAN_RT
1137.0,2BK_BODY,MEDIAN_RT_TARGET
1228.5,2BK_BODY,MEDIAN_RT_NONTARGET
1066.0,2BK_FACE,MEDIAN_RT
879.5,2BK_FACE,MEDIAN_RT_TARGET
1079.0,2BK_FACE,MEDIAN_RT_NONTARGET
912.0,2BK_PLACE,MEDIAN_RT
1208.5,2BK_PLACE,MEDIAN_RT_TARGET
912.0,2BK_PLACE,MEDIAN_RT_NONTARGET
1027.0,2BK_TOOL,MEDIAN_RT
1016.0,2BK_TOOL,MEDIAN_RT_TARGET
1027.0,2BK_TOOL,MEDIAN_RT_NONTARGET
