38.691	2.5	1
41.263	2.5	1
43.835	2.5	1
46.408	2.5	1
48.98	2.5	1
51.552	2.5	1
54.124	2.5	1
56.697	2.5	1
59.269	2.5	1
61.841	2.5	1
112.54	2.5	1
115.099	2.5	1
117.658	2.5	1
120.231	2.5	1
122.789	2.5	1
125.348	2.5	1
127.907	2.5	1
133.025	2.5	1
153.097	2.5	1
155.656	2.5	1
158.228	2.5	1
160.8	2.5	1
163.373	2.5	1
165.945	2.5	1
168.517	2.5	1
171.09	2.5	1
173.662	2.5	1
176.234	2.5	1
224.508	2.5	1
227.067	2.5	1
229.625	2.5	1
232.184	2.5	1
234.757	2.5	1
237.316	2.5	1
239.875	2.5	1
242.434	2.5	1
244.992	2.5	1
247.552	2.5	1
