Value,ConditionName,Measure
1.0,0BK_BODY,ACC
1.0,0BK_BODY,ACC_TARGET
1.0,0BK_BODY,ACC_NONTARGET
1.0,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
1.0,0BK_FACE,ACC_NONTARGET
1.0,0BK_PLACE,ACC
1.0,0BK_PLACE,ACC_TARGET
1.0,0BK_PLACE,ACC_NONTARGET
0.9,0BK_TOOL,ACC
0.5,0BK_TOOL,ACC_TARGET
1.0,0BK_TOOL,ACC_NONTARGET
849.0,0BK_BODY,MEDIAN_RT
676.0,0BK_BODY,MEDIAN_RT_TARGET
981.5,0BK_BODY,MEDIAN_RT_NONTARGET
629.5,0BK_FACE,MEDIAN_RT
551.5,0BK_FACE,MEDIAN_RT_TARGET
676.5,0BK_FACE,MEDIAN_RT_NONTARGET
738.5,0BK_PLACE,MEDIAN_RT
766.0,0BK_PLACE,MEDIAN_RT_TARGET
706.0,0BK_PLACE,MEDIAN_RT_NONTARGET
978.0,0BK_TOOL,MEDIAN_RT
604.0,0BK_TOOL,MEDIAN_RT_TARGET
1009.0,0BK_TOOL,MEDIAN_RT_NONTARGET
0.625,2BK_BODY,ACC
1.0,2BK_BODY,ACC_TARGET
0.5,2BK_BODY,ACC_NONTARGET
1.0,2BK_FACE,ACC
1.0,2BK_FACE,ACC_TARGET
1.0,2BK_FACE,ACC_NONTARGET
1.0,2BK_PLACE,ACC
1.0,2BK_PLACE,ACC_TARGET
1.0,2BK_PLACE,ACC_NONTARGET
1.0,2BK_TOOL,ACC
1.0,2BK_TOOL,ACC_TARGET
1.0,2BK_TOOL,ACC_NONTARGET
923.0,2BK_BODY,MEDIAN_RT
903.0,2BK_BODY,MEDIAN_RT_TARGET
923.0,2BK_BODY,MEDIAN_RT_NONTARGET
851.5,2BK_FACE,MEDIAN_RT
1224.5,2BK_FACE,MEDIAN_RT_TARGET
851.5,2BK_FACE,MEDIAN_RT_NONTARGET
1064.5,2BK_PLACE,MEDIAN_RT
959.0,2BK_PLACE,MEDIAN_RT_TARGET
1114.5,2BK_PLACE,MEDIAN_RT_NONTARGET
776.0,2BK_TOOL,MEDIAN_RT
639.5,2BK_TOOL,MEDIAN_RT_TARGET
843.0,2BK_TOOL,MEDIAN_RT_NONTARGET
