Value,ConditionName,Measure
0.7,0BK_BODY,ACC
0.5,0BK_BODY,ACC_TARGET
0.75,0BK_BODY,ACC_NONTARGET
1.0,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
1.0,0BK_FACE,ACC_NONTARGET
0.9,0BK_PLACE,ACC
0.5,0BK_PLACE,ACC_TARGET
1.0,0BK_PLACE,ACC_NONTARGET
1.0,0BK_TOOL,ACC
1.0,0BK_TOOL,ACC_TARGET
1.0,0BK_TOOL,ACC_NONTARGET
973.0,0BK_BODY,MEDIAN_RT
657.0,0BK_BODY,MEDIAN_RT_TARGET
985.5,0BK_BODY,MEDIAN_RT_NONTARGET
761.5,0BK_FACE,MEDIAN_RT
835.0,0BK_FACE,MEDIAN_RT_TARGET
706.0,0BK_FACE,MEDIAN_RT_NONTARGET
1002.0,0BK_PLACE,MEDIAN_RT
1002.0,0BK_PLACE,MEDIAN_RT_TARGET
977.5,0BK_PLACE,MEDIAN_RT_NONTARGET
761.0,0BK_TOOL,MEDIAN_RT
824.5,0BK_TOOL,MEDIAN_RT_TARGET
723.5,0BK_TOOL,MEDIAN_RT_NONTARGET
0.25,2BK_BODY,ACC
0.0,2BK_BODY,ACC_TARGET
0.333333333333,2BK_BODY,ACC_NONTARGET
0.875,2BK_FACE,ACC
0.5,2BK_FACE,ACC_TARGET
1.0,2BK_FACE,ACC_NONTARGET
0.75,2BK_PLACE,ACC
0.0,2BK_PLACE,ACC_TARGET
1.0,2BK_PLACE,ACC_NONTARGET
0.625,2BK_TOOL,ACC
1.0,2BK_TOOL,ACC_TARGET
0.5,2BK_TOOL,ACC_NONTARGET
1442.5,2BK_BODY,MEDIAN_RT
nan,2BK_BODY,MEDIAN_RT_TARGET
1442.5,2BK_BODY,MEDIAN_RT_NONTARGET
1637.0,2BK_FACE,MEDIAN_RT
957.0,2BK_FACE,MEDIAN_RT_TARGET
1640.5,2BK_FACE,MEDIAN_RT_NONTARGET
659.5,2BK_PLACE,MEDIAN_RT
nan,2BK_PLACE,MEDIAN_RT_TARGET
659.5,2BK_PLACE,MEDIAN_RT_NONTARGET
1050.0,2BK_TOOL,MEDIAN_RT
963.5,2BK_TOOL,MEDIAN_RT_TARGET
1147.0,2BK_TOOL,MEDIAN_RT_NONTARGET
