38.678	2.5	1
41.237	2.5	1
43.796	2.5	1
46.354	2.5	1
48.914	2.5	1
51.472	2.5	1
54.045	2.5	1
56.617	2.5	1
59.176	2.5	1
61.735	2.5	1
110.008	2.5	1
112.567	2.5	1
115.126	2.5	1
117.685	2.5	1
120.244	2.5	1
122.803	2.5	1
125.362	2.5	1
127.921	2.5	1
130.48	2.5	1
133.039	2.5	1
224.467	2.5	1
227.053	2.5	1
229.625	2.5	1
232.197	2.5	1
234.77	2.5	1
237.355	2.5	1
239.928	2.5	1
242.513	2.5	1
245.085	2.5	1
247.671	2.5	1
252.749	2.5	1
255.335	2.5	1
257.907	2.5	1
260.479	2.5	1
263.051	2.5	1
265.624	2.5	1
268.196	2.5	1
270.795	2.5	1
273.367	2.5	1
275.939	2.5	1
