Value,ConditionName,Measure
1.0,0BK_BODY,ACC
1.0,0BK_BODY,ACC_TARGET
1.0,0BK_BODY,ACC_NONTARGET
1.0,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
1.0,0BK_FACE,ACC_NONTARGET
1.0,0BK_PLACE,ACC
1.0,0BK_PLACE,ACC_TARGET
1.0,0BK_PLACE,ACC_NONTARGET
0.9,0BK_TOOL,ACC
1.0,0BK_TOOL,ACC_TARGET
0.875,0BK_TOOL,ACC_NONTARGET
855.5,0BK_BODY,MEDIAN_RT
808.5,0BK_BODY,MEDIAN_RT_TARGET
873.0,0BK_BODY,MEDIAN_RT_NONTARGET
809.5,0BK_FACE,MEDIAN_RT
818.0,0BK_FACE,MEDIAN_RT_TARGET
753.5,0BK_FACE,MEDIAN_RT_NONTARGET
657.5,0BK_PLACE,MEDIAN_RT
563.5,0BK_PLACE,MEDIAN_RT_TARGET
714.5,0BK_PLACE,MEDIAN_RT_NONTARGET
743.0,0BK_TOOL,MEDIAN_RT
1118.0,0BK_TOOL,MEDIAN_RT_TARGET
726.0,0BK_TOOL,MEDIAN_RT_NONTARGET
0.5,2BK_BODY,ACC
0.5,2BK_BODY,ACC_TARGET
0.5,2BK_BODY,ACC_NONTARGET
1.0,2BK_FACE,ACC
1.0,2BK_FACE,ACC_TARGET
1.0,2BK_FACE,ACC_NONTARGET
0.875,2BK_PLACE,ACC
0.5,2BK_PLACE,ACC_TARGET
1.0,2BK_PLACE,ACC_NONTARGET
0.625,2BK_TOOL,ACC
1.0,2BK_TOOL,ACC_TARGET
0.5,2BK_TOOL,ACC_NONTARGET
1214.0,2BK_BODY,MEDIAN_RT
798.0,2BK_BODY,MEDIAN_RT_TARGET
1250.0,2BK_BODY,MEDIAN_RT_NONTARGET
1033.0,2BK_FACE,MEDIAN_RT
815.0,2BK_FACE,MEDIAN_RT_TARGET
1099.0,2BK_FACE,MEDIAN_RT_NONTARGET
1215.0,2BK_PLACE,MEDIAN_RT
611.0,2BK_PLACE,MEDIAN_RT_TARGET
1217.0,2BK_PLACE,MEDIAN_RT_NONTARGET
737.0,2BK_TOOL,MEDIAN_RT
826.0,2BK_TOOL,MEDIAN_RT_TARGET
737.0,2BK_TOOL,MEDIAN_RT_NONTARGET
