38.705	2.5	1
41.264	2.5	1
43.822	2.5	1
46.381	2.5	1
48.94	2.5	1
51.499	2.5	1
54.071	2.5	1
56.631	2.5	1
59.19	2.5	1
61.748	2.5	1
110.022	2.5	1
112.581	2.5	1
115.14	2.5	1
117.699	2.5	1
120.257	2.5	1
122.816	2.5	1
125.375	2.5	1
127.934	2.5	1
130.493	2.5	1
133.052	2.5	1
224.521	2.5	1
227.107	2.5	1
229.679	2.5	1
232.252	2.5	1
234.824	2.5	1
237.41	2.5	1
239.982	2.5	1
242.567	2.5	1
245.14	2.5	1
247.739	2.5	1
252.83	2.5	1
255.415	2.5	1
257.988	2.5	1
260.56	2.5	1
263.132	2.5	1
265.705	2.5	1
268.277	2.5	1
270.849	2.5	1
273.421	2.5	1
275.994	2.5	1
