Value,ConditionName,Measure
1.0,0BK_BODY,ACC
1.0,0BK_BODY,ACC_TARGET
1.0,0BK_BODY,ACC_NONTARGET
1.0,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
1.0,0BK_FACE,ACC_NONTARGET
1.0,0BK_PLACE,ACC
1.0,0BK_PLACE,ACC_TARGET
1.0,0BK_PLACE,ACC_NONTARGET
1.0,0BK_TOOL,ACC
1.0,0BK_TOOL,ACC_TARGET
1.0,0BK_TOOL,ACC_NONTARGET
842.5,0BK_BODY,MEDIAN_RT
1835.0,0BK_BODY,MEDIAN_RT_TARGET
792.5,0BK_BODY,MEDIAN_RT_NONTARGET
778.0,0BK_FACE,MEDIAN_RT
778.0,0BK_FACE,MEDIAN_RT_TARGET
743.5,0BK_FACE,MEDIAN_RT_NONTARGET
619.0,0BK_PLACE,MEDIAN_RT
750.0,0BK_PLACE,MEDIAN_RT_TARGET
582.5,0BK_PLACE,MEDIAN_RT_NONTARGET
593.0,0BK_TOOL,MEDIAN_RT
658.5,0BK_TOOL,MEDIAN_RT_TARGET
580.0,0BK_TOOL,MEDIAN_RT_NONTARGET
0.75,2BK_BODY,ACC
1.0,2BK_BODY,ACC_TARGET
0.666666666667,2BK_BODY,ACC_NONTARGET
1.0,2BK_FACE,ACC
1.0,2BK_FACE,ACC_TARGET
1.0,2BK_FACE,ACC_NONTARGET
1.0,2BK_PLACE,ACC
1.0,2BK_PLACE,ACC_TARGET
1.0,2BK_PLACE,ACC_NONTARGET
1.0,2BK_TOOL,ACC
1.0,2BK_TOOL,ACC_TARGET
1.0,2BK_TOOL,ACC_NONTARGET
1072.0,2BK_BODY,MEDIAN_RT
1165.0,2BK_BODY,MEDIAN_RT_TARGET
990.5,2BK_BODY,MEDIAN_RT_NONTARGET
924.5,2BK_FACE,MEDIAN_RT
600.0,2BK_FACE,MEDIAN_RT_TARGET
945.5,2BK_FACE,MEDIAN_RT_NONTARGET
928.5,2BK_PLACE,MEDIAN_RT
836.5,2BK_PLACE,MEDIAN_RT_TARGET
945.5,2BK_PLACE,MEDIAN_RT_NONTARGET
1042.5,2BK_TOOL,MEDIAN_RT
1012.5,2BK_TOOL,MEDIAN_RT_TARGET
1068.0,2BK_TOOL,MEDIAN_RT_NONTARGET
