10.569	2.5	1
13.141	2.5	1
15.7	2.5	1
20.845	2.5	1
23.404	2.5	1
28.522	2.5	1
38.704	2.5	1
41.277	2.5	1
43.849	2.5	1
46.421	2.5	1
48.993	2.5	1
51.566	2.5	1
54.138	2.5	1
56.71	2.5	1
59.283	2.5	1
61.855	2.5	1
81.913	2.5	1
84.472	2.5	1
87.031	2.5	1
89.59	2.5	1
97.267	2.5	1
99.826	2.5	1
102.385	2.5	1
104.944	2.5	1
109.995	2.5	1
112.555	2.5	1
115.113	2.5	1
117.672	2.5	1
122.79	2.5	1
125.349	2.5	1
127.908	2.5	1
130.467	2.5	1
133.026	2.5	1
153.098	2.5	1
155.67	2.5	1
158.242	2.5	1
160.815	2.5	1
163.387	2.5	1
165.959	2.5	1
168.532	2.5	1
171.091	2.5	1
173.65	2.5	1
176.222	2.5	1
181.286	2.5	1
183.859	2.5	1
186.431	2.5	1
189.003	2.5	1
191.576	2.5	1
194.148	2.5	1
196.72	2.5	1
199.293	2.5	1
201.865	2.5	1
204.437	2.5	1
224.496	2.5	1
227.055	2.5	1
229.614	2.5	1
234.731	2.5	1
237.29	2.5	1
239.849	2.5	1
244.967	2.5	1
252.591	2.5	1
255.163	2.5	1
257.736	2.5	1
260.295	2.5	1
262.854	2.5	1
267.985	2.5	1
270.557	2.5	1
273.129	2.5	1
275.702	2.5	1
