Value,ConditionName,Measure
1.0,0BK_BODY,ACC
1.0,0BK_BODY,ACC_TARGET
1.0,0BK_BODY,ACC_NONTARGET
1.0,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
1.0,0BK_FACE,ACC_NONTARGET
1.0,0BK_PLACE,ACC
1.0,0BK_PLACE,ACC_TARGET
1.0,0BK_PLACE,ACC_NONTARGET
1.0,0BK_TOOL,ACC
1.0,0BK_TOOL,ACC_TARGET
1.0,0BK_TOOL,ACC_NONTARGET
483.5,0BK_BODY,MEDIAN_RT
458.0,0BK_BODY,MEDIAN_RT_TARGET
517.5,0BK_BODY,MEDIAN_RT_NONTARGET
450.5,0BK_FACE,MEDIAN_RT
472.5,0BK_FACE,MEDIAN_RT_TARGET
450.5,0BK_FACE,MEDIAN_RT_NONTARGET
442.5,0BK_PLACE,MEDIAN_RT
550.0,0BK_PLACE,MEDIAN_RT_TARGET
427.5,0BK_PLACE,MEDIAN_RT_NONTARGET
528.0,0BK_TOOL,MEDIAN_RT
790.5,0BK_TOOL,MEDIAN_RT_TARGET
528.0,0BK_TOOL,MEDIAN_RT_NONTARGET
1.0,2BK_BODY,ACC
1.0,2BK_BODY,ACC_TARGET
1.0,2BK_BODY,ACC_NONTARGET
1.0,2BK_FACE,ACC
1.0,2BK_FACE,ACC_TARGET
1.0,2BK_FACE,ACC_NONTARGET
1.0,2BK_PLACE,ACC
1.0,2BK_PLACE,ACC_TARGET
1.0,2BK_PLACE,ACC_NONTARGET
0.875,2BK_TOOL,ACC
1.0,2BK_TOOL,ACC_TARGET
0.833333333333,2BK_TOOL,ACC_NONTARGET
703.5,2BK_BODY,MEDIAN_RT
493.5,2BK_BODY,MEDIAN_RT_TARGET
779.0,2BK_BODY,MEDIAN_RT_NONTARGET
623.5,2BK_FACE,MEDIAN_RT
884.0,2BK_FACE,MEDIAN_RT_TARGET
597.5,2BK_FACE,MEDIAN_RT_NONTARGET
699.0,2BK_PLACE,MEDIAN_RT
601.0,2BK_PLACE,MEDIAN_RT_TARGET
739.0,2BK_PLACE,MEDIAN_RT_NONTARGET
697.0,2BK_TOOL,MEDIAN_RT
756.0,2BK_TOOL,MEDIAN_RT_TARGET
697.0,2BK_TOOL,MEDIAN_RT_NONTARGET
