10.569	2.5	1
13.142	2.5	1
15.701	2.5	1
20.845	2.5	1
23.404	2.5	1
28.522	2.5	1
33.64	2.5	1
38.704	2.5	1
41.277	2.5	1
43.849	2.5	1
46.421	2.5	1
48.993	2.5	1
51.566	2.5	1
54.138	2.5	1
56.71	2.5	1
59.282	2.5	1
61.855	2.5	1
81.913	2.5	1
84.472	2.5	1
87.031	2.5	1
92.149	2.5	1
97.267	2.5	1
99.826	2.5	1
102.384	2.5	1
104.943	2.5	1
112.554	2.5	1
115.112	2.5	1
117.671	2.5	1
120.231	2.5	1
122.789	2.5	1
125.348	2.5	1
127.907	2.5	1
133.038	2.5	1
153.11	2.5	1
155.682	2.5	1
158.255	2.5	1
160.827	2.5	1
163.399	2.5	1
165.971	2.5	1
168.544	2.5	1
171.116	2.5	1
173.688	2.5	1
176.26	2.5	1
181.325	2.5	1
183.897	2.5	1
186.469	2.5	1
189.042	2.5	1
191.614	2.5	1
194.186	2.5	1
196.772	2.5	1
199.344	2.5	1
201.93	2.5	1
204.515	2.5	1
224.587	2.5	1
227.159	2.5	1
229.718	2.5	1
232.29	2.5	1
234.876	2.5	1
237.448	2.5	1
240.007	2.5	1
242.566	2.5	1
245.125	2.5	1
247.684	2.5	1
252.762	2.5	1
255.334	2.5	1
257.92	2.5	1
260.505	2.5	1
263.065	2.5	1
268.195	2.5	1
270.781	2.5	1
273.353	2.5	1
