38.797	2.5	1
41.37	2.5	1
43.942	2.5	1
46.541	2.5	1
49.113	2.5	1
51.685	2.5	1
54.258	2.5	1
56.83	2.5	1
59.402	2.5	1
62.001	2.5	1
112.794	2.5	1
115.367	2.5	1
117.926	2.5	1
120.485	2.5	1
123.044	2.5	1
125.603	2.5	1
128.162	2.5	1
130.721	2.5	1
133.293	2.5	1
153.378	2.5	1
155.951	2.5	1
158.536	2.5	1
161.109	2.5	1
163.708	2.5	1
166.28	2.5	1
168.852	2.5	1
171.424	2.5	1
173.997	2.5	1
176.569	2.5	1
224.977	2.5	1
227.562	2.5	1
230.121	2.5	1
232.707	2.5	1
235.279	2.5	1
237.865	2.5	1
240.424	2.5	1
242.983	2.5	1
245.542	2.5	1
248.101	2.5	1
