Value,ConditionName,Measure
1.0,0BK_BODY,ACC
1.0,0BK_BODY,ACC_TARGET
1.0,0BK_BODY,ACC_NONTARGET
1.0,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
1.0,0BK_FACE,ACC_NONTARGET
1.0,0BK_PLACE,ACC
1.0,0BK_PLACE,ACC_TARGET
1.0,0BK_PLACE,ACC_NONTARGET
1.0,0BK_TOOL,ACC
1.0,0BK_TOOL,ACC_TARGET
1.0,0BK_TOOL,ACC_NONTARGET
568.0,0BK_BODY,MEDIAN_RT
535.0,0BK_BODY,MEDIAN_RT_TARGET
568.0,0BK_BODY,MEDIAN_RT_NONTARGET
672.5,0BK_FACE,MEDIAN_RT
892.0,0BK_FACE,MEDIAN_RT_TARGET
608.0,0BK_FACE,MEDIAN_RT_NONTARGET
581.0,0BK_PLACE,MEDIAN_RT
598.0,0BK_PLACE,MEDIAN_RT_TARGET
581.0,0BK_PLACE,MEDIAN_RT_NONTARGET
641.5,0BK_TOOL,MEDIAN_RT
844.0,0BK_TOOL,MEDIAN_RT_TARGET
620.5,0BK_TOOL,MEDIAN_RT_NONTARGET
1.0,2BK_BODY,ACC
1.0,2BK_BODY,ACC_TARGET
1.0,2BK_BODY,ACC_NONTARGET
1.0,2BK_FACE,ACC
1.0,2BK_FACE,ACC_TARGET
1.0,2BK_FACE,ACC_NONTARGET
0.875,2BK_PLACE,ACC
0.5,2BK_PLACE,ACC_TARGET
1.0,2BK_PLACE,ACC_NONTARGET
1.0,2BK_TOOL,ACC
1.0,2BK_TOOL,ACC_TARGET
1.0,2BK_TOOL,ACC_NONTARGET
1122.0,2BK_BODY,MEDIAN_RT
1118.5,2BK_BODY,MEDIAN_RT_TARGET
1122.0,2BK_BODY,MEDIAN_RT_NONTARGET
839.5,2BK_FACE,MEDIAN_RT
1030.0,2BK_FACE,MEDIAN_RT_TARGET
803.5,2BK_FACE,MEDIAN_RT_NONTARGET
781.0,2BK_PLACE,MEDIAN_RT
861.0,2BK_PLACE,MEDIAN_RT_TARGET
765.0,2BK_PLACE,MEDIAN_RT_NONTARGET
920.5,2BK_TOOL,MEDIAN_RT
866.5,2BK_TOOL,MEDIAN_RT_TARGET
920.5,2BK_TOOL,MEDIAN_RT_NONTARGET
