10.569	2.5	1
13.155	2.5	1
15.74	2.5	1
20.885	2.5	1
23.484	2.5	1
26.069	2.5	1
28.628	2.5	1
31.214	2.5	1
33.773	2.5	1
38.851	2.5	1
41.436	2.5	1
44.022	2.5	1
46.581	2.5	1
49.153	2.5	1
51.713	2.5	1
54.298	2.5	1
56.857	2.5	1
59.442	2.5	1
62.001	2.5	1
82.087	2.5	1
84.685	2.5	1
87.258	2.5	1
89.843	2.5	1
92.416	2.5	1
95.015	2.5	1
97.614	2.5	1
100.199	2.5	1
102.771	2.5	1
105.344	2.5	1
110.395	2.5	1
112.981	2.5	1
115.54	2.5	1
118.125	2.5	1
120.711	2.5	1
123.27	2.5	1
125.855	2.5	1
128.414	2.5	1
130.973	2.5	1
133.532	2.5	1
153.591	2.5	1
156.163	2.5	1
158.722	2.5	1
161.294	2.5	1
163.866	2.5	1
166.426	2.5	1
168.985	2.5	1
171.557	2.5	1
174.129	2.5	1
176.688	2.5	1
181.752	2.5	1
184.325	2.5	1
186.897	2.5	1
192.042	2.5	1
194.614	2.5	1
197.186	2.5	1
199.772	2.5	1
202.344	2.5	1
204.93	2.5	1
225.015	2.5	1
227.6	2.5	1
230.173	2.5	1
232.745	2.5	1
235.317	2.5	1
237.903	2.5	1
240.475	2.5	1
243.061	2.5	1
245.633	2.5	1
248.232	2.5	1
253.31	2.5	1
255.896	2.5	1
261.053	2.5	1
263.626	2.5	1
271.356	2.5	1
273.942	2.5	1
276.514	2.5	1
