Value,ConditionName,Measure
0.0,RANDOM,PROP_RANDOM
0.333333333333,RANDOM,PROP_TOM
0.666666666667,RANDOM,PROP_UNSURE
0.0,RANDOM,PROP_NLR
0.5,TOM,PROP_RANDOM
0.5,TOM,PROP_TOM
0.0,TOM,PROP_UNSURE
0.0,TOM,PROP_NLR
nan,RANDOM,MEDIAN_RT_RANDOM
776.0,RANDOM,MEDIAN_RT_TOM
1917.0,RANDOM,MEDIAN_RT_UNSURE
1732.0,TOM,MEDIAN_RT_RANDOM
813.0,TOM,MEDIAN_RT_TOM
nan,TOM,MEDIAN_RT_UNSURE
