Value,ConditionName,Measure
1.0,0BK_BODY,ACC
1.0,0BK_BODY,ACC_TARGET
1.0,0BK_BODY,ACC_NONTARGET
1.0,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
1.0,0BK_FACE,ACC_NONTARGET
1.0,0BK_PLACE,ACC
1.0,0BK_PLACE,ACC_TARGET
1.0,0BK_PLACE,ACC_NONTARGET
1.0,0BK_TOOL,ACC
1.0,0BK_TOOL,ACC_TARGET
1.0,0BK_TOOL,ACC_NONTARGET
790.5,0BK_BODY,MEDIAN_RT
1232.0,0BK_BODY,MEDIAN_RT_TARGET
790.5,0BK_BODY,MEDIAN_RT_NONTARGET
577.5,0BK_FACE,MEDIAN_RT
583.5,0BK_FACE,MEDIAN_RT_TARGET
574.0,0BK_FACE,MEDIAN_RT_NONTARGET
650.0,0BK_PLACE,MEDIAN_RT
939.0,0BK_PLACE,MEDIAN_RT_TARGET
640.5,0BK_PLACE,MEDIAN_RT_NONTARGET
531.5,0BK_TOOL,MEDIAN_RT
538.0,0BK_TOOL,MEDIAN_RT_TARGET
516.0,0BK_TOOL,MEDIAN_RT_NONTARGET
0.875,2BK_BODY,ACC
1.0,2BK_BODY,ACC_TARGET
0.833333333333,2BK_BODY,ACC_NONTARGET
1.0,2BK_FACE,ACC
1.0,2BK_FACE,ACC_TARGET
1.0,2BK_FACE,ACC_NONTARGET
1.0,2BK_PLACE,ACC
1.0,2BK_PLACE,ACC_TARGET
1.0,2BK_PLACE,ACC_NONTARGET
0.875,2BK_TOOL,ACC
1.0,2BK_TOOL,ACC_TARGET
0.833333333333,2BK_TOOL,ACC_NONTARGET
819.0,2BK_BODY,MEDIAN_RT
809.5,2BK_BODY,MEDIAN_RT_TARGET
853.0,2BK_BODY,MEDIAN_RT_NONTARGET
812.0,2BK_FACE,MEDIAN_RT
1014.5,2BK_FACE,MEDIAN_RT_TARGET
812.0,2BK_FACE,MEDIAN_RT_NONTARGET
631.0,2BK_PLACE,MEDIAN_RT
729.0,2BK_PLACE,MEDIAN_RT_TARGET
631.0,2BK_PLACE,MEDIAN_RT_NONTARGET
609.0,2BK_TOOL,MEDIAN_RT
560.5,2BK_TOOL,MEDIAN_RT_TARGET
684.0,2BK_TOOL,MEDIAN_RT_NONTARGET
