Value,ConditionName,Measure
3318.5,STORY,MEDIAN_RT
1.0,STORY,ACC
12.8571428571,STORY,AVG_DIFFICULTY_LEVEL
4070.5,MATH,MEDIAN_RT
1.0,MATH,ACC
2.42857142857,MATH,AVG_DIFFICULTY_LEVEL
