Value,ConditionName,Measure
0.9,0BK_BODY,ACC
1.0,0BK_BODY,ACC_TARGET
0.875,0BK_BODY,ACC_NONTARGET
1.0,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
1.0,0BK_FACE,ACC_NONTARGET
1.0,0BK_PLACE,ACC
1.0,0BK_PLACE,ACC_TARGET
1.0,0BK_PLACE,ACC_NONTARGET
1.0,0BK_TOOL,ACC
1.0,0BK_TOOL,ACC_TARGET
1.0,0BK_TOOL,ACC_NONTARGET
665.0,0BK_BODY,MEDIAN_RT
1167.5,0BK_BODY,MEDIAN_RT_TARGET
601.0,0BK_BODY,MEDIAN_RT_NONTARGET
619.5,0BK_FACE,MEDIAN_RT
524.5,0BK_FACE,MEDIAN_RT_TARGET
633.5,0BK_FACE,MEDIAN_RT_NONTARGET
524.5,0BK_PLACE,MEDIAN_RT
524.5,0BK_PLACE,MEDIAN_RT_TARGET
526.5,0BK_PLACE,MEDIAN_RT_NONTARGET
466.0,0BK_TOOL,MEDIAN_RT
450.5,0BK_TOOL,MEDIAN_RT_TARGET
466.0,0BK_TOOL,MEDIAN_RT_NONTARGET
0.5,2BK_BODY,ACC
0.5,2BK_BODY,ACC_TARGET
0.5,2BK_BODY,ACC_NONTARGET
1.0,2BK_FACE,ACC
1.0,2BK_FACE,ACC_TARGET
1.0,2BK_FACE,ACC_NONTARGET
1.0,2BK_PLACE,ACC
1.0,2BK_PLACE,ACC_TARGET
1.0,2BK_PLACE,ACC_NONTARGET
0.625,2BK_TOOL,ACC
0.5,2BK_TOOL,ACC_TARGET
0.666666666667,2BK_TOOL,ACC_NONTARGET
888.0,2BK_BODY,MEDIAN_RT
1026.0,2BK_BODY,MEDIAN_RT_TARGET
777.0,2BK_BODY,MEDIAN_RT_NONTARGET
648.5,2BK_FACE,MEDIAN_RT
468.5,2BK_FACE,MEDIAN_RT_TARGET
650.0,2BK_FACE,MEDIAN_RT_NONTARGET
659.5,2BK_PLACE,MEDIAN_RT
707.0,2BK_PLACE,MEDIAN_RT_TARGET
614.0,2BK_PLACE,MEDIAN_RT_NONTARGET
787.0,2BK_TOOL,MEDIAN_RT
633.0,2BK_TOOL,MEDIAN_RT_TARGET
862.0,2BK_TOOL,MEDIAN_RT_NONTARGET
