Value,ConditionName,Measure
1.0,0BK_BODY,ACC
1.0,0BK_BODY,ACC_TARGET
1.0,0BK_BODY,ACC_NONTARGET
1.0,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
1.0,0BK_FACE,ACC_NONTARGET
1.0,0BK_PLACE,ACC
1.0,0BK_PLACE,ACC_TARGET
1.0,0BK_PLACE,ACC_NONTARGET
1.0,0BK_TOOL,ACC
1.0,0BK_TOOL,ACC_TARGET
1.0,0BK_TOOL,ACC_NONTARGET
722.5,0BK_BODY,MEDIAN_RT
722.5,0BK_BODY,MEDIAN_RT_TARGET
775.0,0BK_BODY,MEDIAN_RT_NONTARGET
807.0,0BK_FACE,MEDIAN_RT
839.5,0BK_FACE,MEDIAN_RT_TARGET
784.0,0BK_FACE,MEDIAN_RT_NONTARGET
737.5,0BK_PLACE,MEDIAN_RT
735.5,0BK_PLACE,MEDIAN_RT_TARGET
737.5,0BK_PLACE,MEDIAN_RT_NONTARGET
676.0,0BK_TOOL,MEDIAN_RT
927.0,0BK_TOOL,MEDIAN_RT_TARGET
676.0,0BK_TOOL,MEDIAN_RT_NONTARGET
0.5,2BK_BODY,ACC
0.0,2BK_BODY,ACC_TARGET
0.666666666667,2BK_BODY,ACC_NONTARGET
1.0,2BK_FACE,ACC
1.0,2BK_FACE,ACC_TARGET
1.0,2BK_FACE,ACC_NONTARGET
1.0,2BK_PLACE,ACC
1.0,2BK_PLACE,ACC_TARGET
1.0,2BK_PLACE,ACC_NONTARGET
0.625,2BK_TOOL,ACC
0.5,2BK_TOOL,ACC_TARGET
0.666666666667,2BK_TOOL,ACC_NONTARGET
976.0,2BK_BODY,MEDIAN_RT
nan,2BK_BODY,MEDIAN_RT_TARGET
976.0,2BK_BODY,MEDIAN_RT_NONTARGET
1097.0,2BK_FACE,MEDIAN_RT
1044.0,2BK_FACE,MEDIAN_RT_TARGET
1097.0,2BK_FACE,MEDIAN_RT_NONTARGET
1129.5,2BK_PLACE,MEDIAN_RT
1009.5,2BK_PLACE,MEDIAN_RT_TARGET
1181.0,2BK_PLACE,MEDIAN_RT_NONTARGET
1135.0,2BK_TOOL,MEDIAN_RT
913.0,2BK_TOOL,MEDIAN_RT_TARGET
1173.0,2BK_TOOL,MEDIAN_RT_NONTARGET
