10.569	2.5	1
13.128	2.5	1
15.713	2.5	1
20.845	2.5	1
23.43	2.5	1
26.015	2.5	1
28.574	2.5	1
31.16	2.5	1
38.783	2.5	1
43.915	2.5	1
46.474	2.5	1
51.605	2.5	1
54.177	2.5	1
59.308	2.5	1
61.867	2.5	1
81.952	2.5	1
84.538	2.5	1
87.11	2.5	1
89.682	2.5	1
92.254	2.5	1
94.84	2.5	1
97.425	2.5	1
99.998	2.5	1
102.57	2.5	1
105.142	2.5	1
110.193	2.5	1
112.779	2.5	1
115.338	2.5	1
117.924	2.5	1
120.509	2.5	1
123.068	2.5	1
125.654	2.5	1
128.213	2.5	1
130.785	2.5	1
133.344	2.5	1
153.429	2.5	1
156.001	2.5	1
158.56	2.5	1
161.119	2.5	1
163.704	2.5	1
171.421	2.5	1
174.007	2.5	1
176.566	2.5	1
184.229	2.5	1
186.801	2.5	1
189.374	2.5	1
191.959	2.5	1
199.689	2.5	1
202.261	2.5	1
204.847	2.5	1
224.932	2.5	1
227.517	2.5	1
230.09	2.5	1
232.662	2.5	1
235.234	2.5	1
237.833	2.5	1
240.405	2.5	1
242.991	2.5	1
245.563	2.5	1
248.149	2.5	1
253.227	2.5	1
255.812	2.5	1
258.385	2.5	1
260.97	2.5	1
263.542	2.5	1
266.115	2.5	1
268.687	2.5	1
271.272	2.5	1
273.845	2.5	1
276.417	2.5	1
