Value,ConditionName,Measure
0.7,0BK_BODY,ACC
0.0,0BK_BODY,ACC_TARGET
0.875,0BK_BODY,ACC_NONTARGET
1.0,0BK_FACE,ACC
1.0,0BK_FACE,ACC_TARGET
1.0,0BK_FACE,ACC_NONTARGET
1.0,0BK_PLACE,ACC
1.0,0BK_PLACE,ACC_TARGET
1.0,0BK_PLACE,ACC_NONTARGET
1.0,0BK_TOOL,ACC
1.0,0BK_TOOL,ACC_TARGET
1.0,0BK_TOOL,ACC_NONTARGET
573.0,0BK_BODY,MEDIAN_RT
nan,0BK_BODY,MEDIAN_RT_TARGET
573.0,0BK_BODY,MEDIAN_RT_NONTARGET
506.5,0BK_FACE,MEDIAN_RT
576.5,0BK_FACE,MEDIAN_RT_TARGET
484.0,0BK_FACE,MEDIAN_RT_NONTARGET
505.5,0BK_PLACE,MEDIAN_RT
591.5,0BK_PLACE,MEDIAN_RT_TARGET
496.0,0BK_PLACE,MEDIAN_RT_NONTARGET
526.5,0BK_TOOL,MEDIAN_RT
738.0,0BK_TOOL,MEDIAN_RT_TARGET
526.5,0BK_TOOL,MEDIAN_RT_NONTARGET
0.75,2BK_BODY,ACC
1.0,2BK_BODY,ACC_TARGET
0.666666666667,2BK_BODY,ACC_NONTARGET
1.0,2BK_FACE,ACC
1.0,2BK_FACE,ACC_TARGET
1.0,2BK_FACE,ACC_NONTARGET
0.75,2BK_PLACE,ACC
0.0,2BK_PLACE,ACC_TARGET
1.0,2BK_PLACE,ACC_NONTARGET
0.75,2BK_TOOL,ACC
1.0,2BK_TOOL,ACC_TARGET
0.666666666667,2BK_TOOL,ACC_NONTARGET
707.0,2BK_BODY,MEDIAN_RT
597.5,2BK_BODY,MEDIAN_RT_TARGET
967.5,2BK_BODY,MEDIAN_RT_NONTARGET
857.5,2BK_FACE,MEDIAN_RT
988.0,2BK_FACE,MEDIAN_RT_TARGET
793.5,2BK_FACE,MEDIAN_RT_NONTARGET
492.5,2BK_PLACE,MEDIAN_RT
nan,2BK_PLACE,MEDIAN_RT_TARGET
492.5,2BK_PLACE,MEDIAN_RT_NONTARGET
636.0,2BK_TOOL,MEDIAN_RT
854.5,2BK_TOOL,MEDIAN_RT_TARGET
636.0,2BK_TOOL,MEDIAN_RT_NONTARGET
